platform,pump_id,month,coin_rank,n_exchanges,pair_count,channel,exchange,max_price_inc_pct,post_pump_change_pct,server_members,views,pump_type,date
Telegram,783,4,511,2,1,Big Pump Signal,None,13.0806,-47.4423,0,11511,target,2018-04-28
Telegram,784,1,651,2,3,PumpKingCrypto,Other,3.9228,1.0285,0,3402,target,2018-01-17
Telegram,785,3,138,1,1,Big Pump Signal,Binance+Bittrex,2.8727,-51.475,0,3021,target,2018-03-24
Telegram,786,4,2036,9,1,CryptoPumpAlerts,Bittrex,6.8537,0.0513,0,7227,target,2018-04-09
Telegram,787,4,299,18,3,CryptoCartelOriginal,None,1.7727,1.2169,0,1850,target,2018-04-25
Telegram,788,4,35,29,10,Crypto4Pumps,None,0.8636,-73.5651,0,15817,target,2018-04-02
Telegram,789,1,353,3,1,PumpKingCrypto,Other,11.2875,-63.147,0,5601,target,2018-01-16
Telegram,790,3,131,13,4,PumpKingCrypto,None,4.9599,-69.4031,0,2524,obvious,2018-03-18
Telegram,791,5,713,8,8,PumpMasterBTC,Binance,2.1309,-23.5133,0,2482,target,2018-05-06
Telegram,792,1,409,17,1,Big Pump Signal,None,10.0431,-49.5214,0,8807,target,2018-01-18
Telegram,793,4,146,17,2,CoinPumpNation,Other,0.5785,-36.9023,0,8608,obvious,2018-04-29
Telegram,794,4,965,10,9,Big Pump Signal,Bittrex,4.2703,4.6393,0,3539,obvious,2018-04-21
Telegram,795,3,582,6,4,Big Pump Signal,None,96.3999,1.3048,0,6145,target,2018-03-06
Telegram,796,3,119,44,5,Crypto4Pumps,None,4.8983,14.3885,0,2611,obvious,2018-03-17
Telegram,797,5,218,20,16,ElitePumpGroup,None,0.4967,-68.4946,0,5440,target,2018-05-22
Telegram,798,3,398,3,5,Big Pump Signal,None,3.4525,-28.7412,0,23460,target,2018-03-17
Telegram,799,1,180,43,18,CryptoRocketPumps,Bittrex,6.9942,4.7077,0,40746,target,2018-01-05
Telegram,800,6,185,37,4,CryptoPumpAlerts,None,2.5629,-36.4484,0,5658,target,2018-06-09
Telegram,801,1,259,16,19,PumpMasterBTC,Binance,6.2,8.0658,0,9734,target,2018-01-14
Telegram,802,5,96,21,76,Crypto4Pumps,None,3.4228,7.5258,0,9415,target,2018-05-06
Telegram,803,1,33,121,19,CryptoPumpAlerts,Binance,0.7363,10.8503,0,1585,target,2018-01-13
Telegram,804,3,310,2,1,CryptoCartelOriginal,None,1.9502,-21.7129,0,2566,target,2018-03-09
Telegram,805,4,42,75,139,CryptoPumpAlerts,None,0.5826,17.9454,0,960,target,2018-04-05
Telegram,806,1,102,10,4,CoinPumpNation,Binance,3.555,-56.9705,0,9876,obvious,2018-01-12
Telegram,807,5,51,60,3,PureInvestments,Binance,1.3483,-35.2177,0,34858,target,2018-05-01
Telegram,808,2,57,24,17,MoonPumpSignals,Other,5.4708,-65.4631,0,16609,obvious,2018-02-23
Telegram,809,4,367,3,1,PumpMasterBTC,Bittrex,7.2574,-63.3048,0,7022,target,2018-04-02
Telegram,810,5,205,7,1,Big Pump Signal,None,6.1135,-43.3076,0,6236,target,2018-05-04
Telegram,811,4,198,30,1,PumpHunters,Binance,0.4396,-59.5168,0,5026,obvious,2018-04-10
Telegram,812,4,77,15,27,PumpHunters,Binance+Bittrex,9.7457,-49.2921,0,16523,target,2018-04-20
Telegram,813,3,139,8,1,PumpHunters,Bittrex,2.6046,6.3148,0,8112,target,2018-03-15
Telegram,814,1,351,5,2,PumpHunters,Binance,4.0221,3.7757,0,7130,target,2018-01-02
Telegram,815,6,239,19,16,ElitePumpGroup,Bittrex,1.4408,17.4556,0,2669,target,2018-06-10
Telegram,816,4,524,37,20,PumpMasterBTC,None,12.6488,-67.0958,0,11226,target,2018-04-02
Telegram,817,4,596,1,1,Crypto4Pumps,None,34.056,17.9501,0,5961,target,2018-04-13
Telegram,818,4,199,147,119,Big Pump Signal,None,2.1261,-71.199,0,9452,target,2018-04-09
Telegram,819,3,47,28,14,Big Pump Signal,Binance+Bittrex,3.0989,-40.8971,0,15700,target,2018-03-28
Telegram,820,1,127,25,4,Crypto4Pumps,Bittrex,11.1848,-17.1067,0,1705,target,2018-01-11
Telegram,821,2,229,7,1,MoonPumpSignals,Binance,0.5382,-27.8199,0,5272,target,2018-02-17
Telegram,822,4,124,15,5,CryptoPumpAlerts,Other,9.413,-34.8047,0,4666,target,2018-04-06
Telegram,823,2,97,20,7,CryptoPumpAlerts,Binance,3.5741,-52.5617,0,4332,target,2018-02-14
Telegram,824,1,266,4,2,AlphaPumpLeague,Binance,9.0088,13.3996,0,2638,target,2018-01-27
Telegram,825,4,2036,2,2,AlphaPumpLeague,None,24.5161,-55.9406,0,3663,obvious,2018-04-01
Telegram,826,4,161,38,25,CoinPumpNation,Binance,4.8744,-54.7262,0,2680,target,2018-04-10
Telegram,827,4,250,2,1,PumpKingCrypto,None,24.6023,-45.5477,0,13557,target,2018-04-11
Telegram,828,5,77,27,1,Crypto4Pumps,None,0.7454,-36.3513,0,9297,target,2018-05-15
Telegram,829,4,765,4,1,PumpKingCrypto,None,23.9246,13.7511,0,8769,target,2018-04-13
Telegram,830,1,549,3,1,CryptoPumpAlerts,Bittrex,10.7012,-53.1626,0,1333,target,2018-01-30
Telegram,831,5,516,45,8,Big Pump Signal,None,21.1549,-55.9846,0,34960,obvious,2018-05-05
Telegram,832,4,849,2,1,CryptoCartelOriginal,Bittrex,19.042,5.5538,0,4793,target,2018-04-08
Telegram,833,4,170,4,1,CryptoPumpAlerts,Binance,2.565,-17.2587,0,29432,target,2018-04-15
Telegram,834,6,191,10,40,Crypto4Pumps,Bittrex,7.1714,-51.7074,0,12718,target,2018-06-18
Telegram,835,1,1162,2,1,MoonPumpSignals,Binance,11.9304,-40.7934,0,5564,target,2018-01-03
Telegram,836,4,442,8,33,CryptoPumpAlerts,Other,26.6489,-72.1285,0,37854,target,2018-04-23
Telegram,837,3,34,31,33,CryptoPumpAlerts,None,1.5505,8.3169,0,10912,target,2018-03-17
Telegram,838,1,377,11,16,Crypto4Pumps,None,5.7292,4.388,0,5580,target,2018-01-09
Telegram,839,4,148,12,3,Big Pump Signal,Bittrex,1.7231,-59.6217,0,4864,target,2018-04-12
Telegram,840,3,561,4,1,PumpKingCrypto,Binance,11.7597,9.9959,0,16142,target,2018-03-03
Telegram,841,1,361,16,3,CryptoPumpAlerts,Binance,1.7188,14.3405,0,4303,target,2018-01-20
Telegram,842,4,52,20,8,Big Pump Signal,None,5.6401,-72.9159,0,4916,target,2018-04-24
Telegram,843,3,319,6,1,PureInvestments,Bittrex,8.5062,-67.6402,0,4090,target,2018-03-31
Telegram,844,4,302,37,4,PureInvestments,Binance+Bittrex,2.2201,-67.3964,0,3578,target,2018-04-09
Telegram,845,1,347,8,5,PumpKingCrypto,Binance,6.7708,-25.274,0,3767,target,2018-01-09
Telegram,846,3,420,22,2,PumpMasterBTC,None,6.1091,-53.4324,0,30130,target,2018-03-11
Telegram,847,4,959,17,1,PumpKingCrypto,Binance+Bittrex,5.2126,-33.8621,0,15813,target,2018-04-04
Telegram,848,4,363,29,3,Crypto4Pumps,Binance,3.0504,-38.3939,0,8248,target,2018-04-13
Telegram,849,5,255,20,6,CoinPumpNation,Other,7.1095,4.8554,0,4264,target,2018-05-04
Telegram,850,6,702,6,1,CryptoPumpAlerts,None,7.6467,-49.1154,0,4250,obvious,2018-06-01
Telegram,851,1,1875,4,1,PumpKingCrypto,Other,16.8732,8.2391,0,4966,target,2018-01-11
Telegram,852,3,569,6,4,CryptoRocketPumps,None,18.84,-61.614,0,30552,target,2018-03-27
Telegram,853,5,301,1,1,CryptoPumpAlerts,None,7.7415,-64.5075,0,8644,target,2018-05-30
Telegram,854,4,369,17,3,Crypto4Pumps,Other,3.2477,-50.8789,0,12701,target,2018-04-26
Telegram,855,6,315,12,1,Big Pump Signal,None,1.3602,-52.0542,0,8005,target,2018-06-28
Telegram,856,5,254,22,4,PumpMasterBTC,None,0.3448,13.2744,0,3206,target,2018-05-27
Telegram,857,5,1749,4,3,Big Pump Signal,Bittrex,23.8237,-46.8319,0,7375,target,2018-05-20
Telegram,858,1,128,26,33,AlphaPumpLeague,None,2.3811,-70.1842,0,2731,target,2018-01-06
Telegram,859,2,706,2,1,Big Pump Signal,Other,5.8663,-61.4156,0,18525,target,2018-02-24
Telegram,860,4,223,4,6,CryptoCartelOriginal,None,3.9228,-35.804,0,3599,target,2018-04-30
Telegram,861,4,66,2,5,Crypto4Pumps,None,5.5976,1.3861,0,4177,target,2018-04-15
Telegram,862,5,211,10,2,Crypto4Pumps,None,1.1083,9.8177,0,13424,obvious,2018-05-20
Telegram,863,6,153,6,14,Crypto4Pumps,None,3.2624,-45.5087,0,3755,target,2018-06-11
Telegram,864,2,421,3,1,Big Pump Signal,Bittrex,5.9977,13.2909,0,5624,target,2018-02-17
Telegram,865,4,272,14,20,Big Pump Signal,None,3.7199,-1.9049,0,732,target,2018-04-01
Telegram,866,5,100,11,10,Crypto4Pumps,None,2.6431,-40.1769,0,5154,target,2018-05-22
Telegram,867,5,938,1,1,PumpHunters,None,19.5874,-30.7123,0,11162,target,2018-05-16
Telegram,868,5,666,67,9,PumpHunters,Binance+Bittrex,2.6447,2.3279,0,3989,target,2018-05-23
Telegram,869,4,1040,5,1,Crypto4Pumps,Binance,21.1146,-2.4696,0,10837,target,2018-04-12
Telegram,870,6,310,3,1,ElitePumpGroup,Binance,2.0028,-38.3466,0,6672,target,2018-06-12
Telegram,871,3,242,6,6,CryptoCartelOriginal,Binance,8.2695,-53.583,0,16920,obvious,2018-03-06
Telegram,872,1,471,7,35,CryptoRocketPumps,Binance,7.3604,-2.8653,0,3640,target,2018-01-18
Telegram,873,1,149,11,3,CryptoPumpAlerts,Bittrex,6.8255,7.03,0,5518,target,2018-01-28
Telegram,874,4,281,33,42,CryptoPumpAlerts,Binance,3.0432,-59.747,0,1960,target,2018-04-18
Telegram,875,5,214,10,25,CryptoRocketPumps,None,12.172,11.7142,0,6259,target,2018-05-27
Telegram,876,4,67,104,65,AlphaPumpLeague,Bittrex,1.987,-56.7375,0,4741,target,2018-04-01
Telegram,877,4,281,7,2,AlphaPumpLeague,Bittrex,6.6635,-56.1185,0,15193,target,2018-04-23
Telegram,878,3,168,19,5,PumpHunters,None,1.4308,5.0438,0,3995,target,2018-03-02
Telegram,879,5,201,30,25,MoonPumpSignals,Bittrex,1.6371,-46.1632,0,4732,obvious,2018-05-13
Telegram,880,1,347,27,34,AlphaPumpLeague,None,4.7262,-57.2143,0,3829,target,2018-01-15
Telegram,881,4,785,20,14,PumpKingCrypto,None,8.3089,10.0428,0,6921,target,2018-04-15
Telegram,882,2,117,12,8,Crypto4Pumps,Bittrex,0.4554,-56.9888,0,36148,target,2018-02-16
Telegram,883,4,185,12,4,CryptoRocketPumps,Other,9.0835,-54.2543,0,354,target,2018-04-24
Telegram,884,4,126,1,1,PumpMasterBTC,Bittrex,1.5361,-60.6151,0,6497,target,2018-04-22
Telegram,885,4,119,12,14,Big Pump Signal,Binance+Bittrex,1.5519,-74.1493,0,18201,target,2018-04-02
Telegram,886,4,147,36,3,Big Pump Signal,None,0.5553,-25.0933,0,4384,target,2018-04-23
Telegram,887,6,210,26,24,PumpMasterBTC,Bittrex,4.9867,-58.9885,0,10547,target,2018-06-11
Telegram,888,6,424,7,6,CryptoPumpAlerts,Other,4.7494,1.0212,0,18246,target,2018-06-17
Telegram,889,3,334,43,4,ElitePumpGroup,Other,2.2405,14.5649,0,5359,target,2018-03-29
Telegram,890,1,97,12,2,Big Pump Signal,Binance,7.793,4.6144,0,3902,target,2018-01-09
Telegram,891,1,800,3,14,Crypto4Pumps,Binance,18.3564,-67.5962,0,14880,target,2018-01-19
Telegram,892,2,585,4,1,CryptoCartelOriginal,None,10.6054,-66.0403,0,10269,obvious,2018-02-18
Telegram,893,2,111,5,1,CryptoRocketPumps,Binance,3.9021,11.8514,0,6418,target,2018-02-15
Telegram,894,6,751,11,11,PumpKingCrypto,None,2.0184,-0.2712,0,11323,target,2018-06-07
Telegram,895,6,336,12,1,Big Pump Signal,None,5.8233,14.1803,0,15196,target,2018-06-22
Telegram,896,2,217,20,1,Crypto4Pumps,None,11.5056,-15.7929,0,6468,target,2018-02-24
Telegram,897,5,345,6,4,Crypto4Pumps,Bittrex,6.2342,-62.3084,0,8750,target,2018-05-29
Telegram,898,5,245,10,1,AlphaPumpLeague,Binance+Bittrex,5.4868,-37.9277,0,10506,obvious,2018-05-13
Telegram,899,3,408,1,1,CryptoPumpAlerts,None,34.1187,-42.7789,0,4583,obvious,2018-03-05
Telegram,900,6,296,14,2,CryptoRocketPumps,None,11.7017,7.8793,0,18410,target,2018-06-26
Telegram,901,6,185,13,12,PumpMasterBTC,None,3.5559,-56.4493,0,2837,target,2018-06-18
Telegram,902,6,40,9,4,PumpKingCrypto,Other,1.9348,-53.2493,0,6056,target,2018-06-03
Telegram,903,5,402,8,1,Big Pump Signal,Bittrex,2.8006,-45.8777,0,12917,target,2018-05-24
Telegram,904,3,179,10,6,CryptoRocketPumps,Bittrex,4.9091,17.3756,0,2776,target,2018-03-23
Telegram,905,2,503,38,11,Big Pump Signal,None,44.0518,5.5128,0,14098,target,2018-02-24
Telegram,906,6,386,3,6,PumpMasterBTC,None,3.1918,-32.8874,0,7941,obvious,2018-06-12
Telegram,907,2,183,17,11,CryptoPumpAlerts,None,0.8066,15.333,0,20667,target,2018-02-14
Telegram,908,4,627,2,1,CryptoPumpAlerts,None,5.5486,-68.1281,0,11337,target,2018-04-04
Telegram,909,2,301,6,1,CryptoPumpAlerts,None,1.1178,5.6541,0,5897,target,2018-02-12
Telegram,910,4,290,13,1,CryptoPumpAlerts,Other,4.7612,-0.7343,0,8222,target,2018-04-17
Telegram,911,1,221,9,3,ElitePumpGroup,None,9.2585,11.4403,0,8475,target,2018-01-27
Telegram,912,5,1135,5,1,PumpHunters,None,6.9843,0.8423,0,37223,target,2018-05-07
Telegram,913,4,132,19,42,Crypto4Pumps,None,1.8659,-58.1683,0,7264,target,2018-04-02
Telegram,914,4,187,8,2,CoinPumpNation,None,2.5644,-31.2714,0,6021,target,2018-04-09
Telegram,915,3,82,40,3,CryptoPumpAlerts,None,2.0992,13.7969,0,5736,obvious,2018-03-08
Telegram,916,4,481,6,1,AlphaPumpLeague,None,4.5256,4.0321,0,7931,target,2018-04-14
Telegram,917,5,148,12,15,AlphaPumpLeague,None,1.9954,-50.1406,0,2600,target,2018-05-22
Telegram,918,6,164,18,6,MoonPumpSignals,None,3.1042,12.8849,0,4899,target,2018-06-10
Telegram,919,5,157,16,4,CryptoRocketPumps,None,4.9035,-27.4658,0,2882,target,2018-05-11
Telegram,920,4,265,18,28,CryptoPumpAlerts,None,1.0682,-62.0231,0,3218,target,2018-04-12
Telegram,921,5,81,24,3,Big Pump Signal,Binance+Bittrex,0.3955,-62.1389,0,13321,target,2018-05-30
Telegram,922,4,33,42,1,Big Pump Signal,None,1.1958,7.1102,0,6915,target,2018-04-12
Telegram,923,4,378,6,1,PureInvestments,None,3.475,8.2771,0,3619,target,2018-04-22
Telegram,924,4,37,10,5,CryptoPumpAlerts,None,3.0839,12.4273,0,5959,target,2018-04-01
Telegram,925,3,539,2,1,PumpMasterBTC,Other,7.2832,-32.8281,0,5497,target,2018-03-05
Telegram,926,4,1015,1,1,PumpKingCrypto,None,4.3824,-21.6941,0,7071,target,2018-04-12
Telegram,927,5,216,56,92,Big Pump Signal,None,4.7484,-53.0764,0,1899,target,2018-05-16
Telegram,928,3,804,1,1,CoinPumpNation,Other,15.5334,-56.1969,0,2696,target,2018-03-13
Telegram,929,5,245,32,22,PumpHunters,None,1.2059,-54.8706,0,2007,target,2018-05-09
Telegram,930,3,1052,2,1,PumpKingCrypto,None,8.9101,10.9662,0,3169,target,2018-03-19
Telegram,931,4,166,38,3,PumpMasterBTC,None,3.1429,10.9485,0,3678,target,2018-04-08
Telegram,932,5,30,4,2,MoonPumpSignals,Bittrex,5.0737,10.8378,0,2828,target,2018-05-15
Telegram,933,1,233,9,10,CryptoPumpAlerts,Bittrex,6.2125,-23.6926,0,12883,obvious,2018-01-04
Telegram,934,2,1160,19,32,ElitePumpGroup,None,5.0103,9.2907,0,31894,target,2018-02-05
Telegram,935,4,405,16,16,CryptoPumpAlerts,None,6.6668,-67.2965,0,13565,target,2018-04-28
Telegram,936,1,157,10,7,PumpMasterBTC,Binance+Bittrex,5.9124,-58.0038,0,4200,target,2018-01-18
Telegram,937,2,336,1,1,Crypto4Pumps,None,14.5086,13.9507,0,8075,target,2018-02-09
Telegram,938,5,599,2,1,MoonPumpSignals,Other,8.3206,3.3004,0,6396,target,2018-05-02
Telegram,939,1,232,39,5,CryptoPumpAlerts,Binance,15.1599,-71.3908,0,4049,obvious,2018-01-24
Telegram,940,4,2036,3,5,Big Pump Signal,None,3.8407,0.8128,0,20659,obvious,2018-04-10
Telegram,941,1,157,12,19,MoonPumpSignals,Binance,1.9143,-50.9553,0,36723,target,2018-01-14
Telegram,942,1,616,9,1,CryptoPumpAlerts,Binance,10.7406,-41.5578,0,1959,target,2018-01-19
Telegram,943,3,496,2,1,MoonPumpSignals,None,4.4495,-45.3947,0,22772,target,2018-03-04
Telegram,944,6,133,21,11,CoinPumpNation,Other,2.64,-61.3526,0,4110,obvious,2018-06-18
Telegram,945,4,171,8,9,Big Pump Signal,Bittrex,4.8578,12.4384,0,5422,target,2018-04-30
Telegram,946,3,625,9,1,Crypto4Pumps,Other,12.8491,-29.0335,0,8584,target,2018-03-07
Telegram,947,4,285,6,1,ElitePumpGroup,None,5.0628,8.3364,0,24930,target,2018-04-29
Telegram,948,4,339,2,1,PumpKingCrypto,None,5.8877,15.9128,0,8573,target,2018-04-11
Telegram,949,4,57,14,1,PumpKingCrypto,Bittrex,4.6452,17.2668,0,9576,target,2018-04-01
Telegram,950,2,451,14,6,Big Pump Signal,Bittrex,6.8301,-56.9811,0,13886,obvious,2018-02-13
Telegram,951,2,324,13,10,CryptoPumpAlerts,None,7.9533,-67.2022,0,15861,target,2018-02-06
Telegram,952,4,236,11,20,MoonPumpSignals,None,15.643,-41.1267,0,10406,obvious,2018-04-13
Telegram,953,4,346,21,4,PumpMasterBTC,None,0.6447,-48.481,0,15944,target,2018-04-06
Telegram,954,5,173,10,4,PumpHunters,Bittrex,1.914,-66.8385,0,4086,target,2018-05-21
Telegram,955,4,147,14,12,CoinPumpNation,None,6.6904,-62.3987,0,1568,target,2018-04-11
Telegram,956,5,201,7,1,PumpKingCrypto,None,3.6894,15.2098,0,31495,target,2018-05-23
Telegram,957,4,165,31,42,ElitePumpGroup,Bittrex,3.4318,-15.7388,0,2821,target,2018-04-07
Telegram,958,4,1773,5,2,PureInvestments,Binance,1.1021,-28.3938,0,4313,target,2018-04-02
Telegram,959,4,568,4,1,Crypto4Pumps,None,7.1694,8.4987,0,5115,target,2018-04-10
Telegram,960,2,105,4,1,ElitePumpGroup,None,3.2734,12.8366,0,4423,target,2018-02-22
Telegram,961,6,1558,12,3,Crypto4Pumps,Binance,7.6468,4.021,0,3668,obvious,2018-06-29
Telegram,962,3,170,6,5,Big Pump Signal,Binance,1.3857,-27.459,0,9998,obvious,2018-03-28
Telegram,963,4,257,11,2,Big Pump Signal,None,6.3136,-2.69,0,10088,target,2018-04-01
Telegram,964,4,560,61,37,Big Pump Signal,None,4.3572,-62.9912,0,11406,target,2018-04-28
Telegram,965,5,42,50,10,Crypto4Pumps,Binance,0.8317,13.3899,0,10818,target,2018-05-12
Telegram,966,1,202,50,6,Big Pump Signal,Bittrex,3.5766,-73.4231,0,4761,target,2018-01-02
Telegram,967,6,149,8,3,Big Pump Signal,Bittrex,2.6663,13.4115,0,4754,target,2018-06-07
Telegram,968,1,301,26,3,Big Pump Signal,None,0.8847,-38.8711,0,17373,target,2018-01-27
Telegram,969,1,349,9,9,Big Pump Signal,None,6.2743,-2.8312,0,4359,target,2018-01-18
Telegram,970,5,233,15,12,CryptoPumpAlerts,Other,1.9164,15.1355,0,4286,target,2018-05-05
Telegram,971,2,224,69,12,PureInvestments,None,16.5632,15.5102,0,14806,target,2018-02-23
Telegram,972,4,652,5,2,CoinPumpNation,None,16.7686,-63.6551,0,6659,target,2018-04-11
Telegram,973,4,328,9,1,Big Pump Signal,None,5.6332,-34.6473,0,4419,target,2018-04-04
Telegram,974,6,260,4,1,CryptoPumpAlerts,Bittrex,1.401,-48.7228,0,4454,target,2018-06-11
Telegram,975,5,286,22,4,CryptoPumpAlerts,Binance,0.3548,3.7336,0,17442,target,2018-05-24
Telegram,976,3,1301,3,1,Crypto4Pumps,Binance+Bittrex,12.178,-62.4856,0,11085,target,2018-03-10
Telegram,977,5,292,25,20,CryptoPumpAlerts,Binance,3.2341,-46.1003,0,8256,obvious,2018-05-05
Telegram,978,2,158,3,1,CryptoPumpAlerts,None,4.7033,-2.6378,0,2531,obvious,2018-02-08
Telegram,979,4,45,39,54,PumpKingCrypto,None,4.0955,-62.8941,0,8286,target,2018-04-24
Telegram,980,5,69,11,1,ElitePumpGroup,Bittrex,0.4896,15.3964,0,5653,target,2018-05-06
Telegram,981,5,164,25,6,PumpKingCrypto,None,0.9676,-45.4056,0,3135,obvious,2018-05-14
Telegram,982,4,227,11,34,Big Pump Signal,None,9.0537,-1.5191,0,4074,target,2018-04-20
Telegram,983,5,152,8,1,Big Pump Signal,Other,4.0582,-55.0436,0,12163,target,2018-05-02
Telegram,984,4,343,6,1,PumpMasterBTC,Binance,2.6479,1.8763,0,19275,target,2018-04-18
Telegram,985,6,150,6,1,ElitePumpGroup,None,7.0547,-57.0973,0,2774,target,2018-06-23
Telegram,986,1,110,33,11,MoonPumpSignals,None,2.8174,-61.2003,0,3085,target,2018-01-19
Telegram,987,3,434,3,1,AlphaPumpLeague,None,9.314,-31.5999,0,12142,target,2018-03-07
Telegram,988,5,856,4,3,CoinPumpNation,None,3.1994,8.3941,0,4791,target,2018-05-16
Telegram,989,3,92,23,13,Big Pump Signal,Other,2.967,-43.4818,0,10778,target,2018-03-29
Telegram,990,4,312,41,3,ElitePumpGroup,Binance,2.0597,-40.9569,0,4737,target,2018-04-07
Telegram,991,5,45,23,4,Crypto4Pumps,None,2.6108,-57.558,0,11000,target,2018-05-05
Telegram,992,4,66,16,6,MoonPumpSignals,Binance,0.9398,14.1472,0,2125,target,2018-04-18
Telegram,993,2,147,17,17,CryptoPumpAlerts,None,2.3435,-51.2629,0,10747,obvious,2018-02-12
Telegram,994,2,694,1,6,Big Pump Signal,Bittrex,12.9539,-70.4279,0,1153,target,2018-02-19
Telegram,995,3,124,5,4,Big Pump Signal,Bittrex,1.0588,-72.4911,0,14754,obvious,2018-03-20
Telegram,996,3,120,11,1,CryptoPumpAlerts,None,20.4316,-61.1698,0,6573,target,2018-03-03
Telegram,997,1,259,5,1,PumpHunters,Other,16.8081,-40.7135,0,9811,target,2018-01-22
Telegram,998,5,259,2,1,Crypto4Pumps,None,6.7448,-40.5589,0,8260,target,2018-05-30
Telegram,999,3,123,32,7,Big Pump Signal,None,2.9005,-61.9019,0,1606,target,2018-03-06
Telegram,1000,5,1489,6,4,CryptoPumpAlerts,None,13.6035,13.4182,0,21406,target,2018-05-18
Telegram,1001,6,197,13,1,PureInvestments,None,1.1782,-49.9993,0,8967,target,2018-06-11
Telegram,1002,3,277,5,3,PureInvestments,Other,1.8579,11.3047,0,12795,obvious,2018-03-21
Telegram,1003,6,174,13,2,ElitePumpGroup,None,0.9967,-64.882,0,3448,target,2018-06-17
Telegram,1004,2,372,14,4,CryptoPumpAlerts,None,1.5784,-37.3023,0,8286,target,2018-02-17
Telegram,1005,4,759,5,11,CryptoPumpAlerts,Bittrex,5.0881,14.4022,0,2242,target,2018-04-05
Telegram,1006,6,1115,8,1,Crypto4Pumps,Bittrex,4.9353,11.3941,0,7671,target,2018-06-20
Telegram,1007,5,126,7,3,Big Pump Signal,Binance,1.2473,10.3915,0,3064,obvious,2018-05-21
Telegram,1008,2,673,7,7,Big Pump Signal,None,32.3748,0.5217,0,77266,target,2018-02-19
Telegram,1009,2,410,24,12,PumpMasterBTC,None,24.8007,-43.3113,0,11265,target,2018-02-05
Telegram,1010,2,601,21,1,PumpKingCrypto,Bittrex,4.1117,6.2384,0,20766,target,2018-02-23
Telegram,1011,6,230,37,89,Big Pump Signal,Binance,5.1595,-26.0397,0,5481,target,2018-06-06
Telegram,1012,2,212,15,4,CoinPumpNation,Binance,1.2539,6.479,0,9468,target,2018-02-04
Telegram,1013,4,580,7,1,Crypto4Pumps,Other,17.4096,-2.6115,0,14508,target,2018-04-10
Telegram,1014,3,590,4,1,CryptoPumpAlerts,Binance,4.0176,-39.3181,0,2738,target,2018-03-06
Telegram,1015,3,1021,1,1,ElitePumpGroup,None,13.6352,-59.5393,0,3837,target,2018-03-12
Telegram,1016,3,299,3,1,PureInvestments,None,1.636,5.5159,0,15353,target,2018-03-08
Telegram,1017,3,227,9,4,ElitePumpGroup,None,6.5769,-45.6196,0,5628,target,2018-03-04
Telegram,1018,4,27,27,5,AlphaPumpLeague,None,4.0994,-14.0323,0,3602,target,2018-04-29
Telegram,1019,4,59,74,81,Crypto4Pumps,None,27.3453,1.7689,0,3974,obvious,2018-04-21
Telegram,1020,4,176,41,35,MoonPumpSignals,None,2.1278,-39.9826,0,2414,target,2018-04-11
Telegram,1021,4,93,9,26,PumpMasterBTC,None,13.6701,-55.8095,0,1297,target,2018-04-12
Telegram,1022,3,520,16,4,CryptoPumpAlerts,None,17.7384,-1.117,0,1619,target,2018-03-11
Telegram,1023,5,77,12,1,PureInvestments,None,0.7589,8.4727,0,7030,target,2018-05-23
Telegram,1024,4,159,24,1,AlphaPumpLeague,Binance+Bittrex,0.5695,-49.6427,0,11914,target,2018-04-07
Telegram,1025,4,165,27,182,MoonPumpSignals,Binance,4.8776,1.9772,0,56525,target,2018-04-03
Telegram,1026,2,739,20,19,Crypto4Pumps,None,1.7886,-22.8126,0,6532,target,2018-02-14
Telegram,1027,1,145,9,1,Crypto4Pumps,None,4.3201,-30.7601,0,2299,target,2018-01-07
Telegram,1028,5,376,22,77,ElitePumpGroup,None,1.2493,-71.1797,0,6604,target,2018-05-28
Telegram,1029,5,298,1,1,PumpMasterBTC,Binance+Bittrex,1.6139,-14.7815,0,12232,target,2018-05-11
Telegram,1030,2,563,23,1,Big Pump Signal,None,6.427,0.9979,0,16118,target,2018-02-20
Telegram,1031,3,537,7,1,CryptoPumpAlerts,None,17.4945,-25.3984,0,14851,obvious,2018-03-13
Telegram,1032,3,243,11,3,Crypto4Pumps,None,5.1391,-21.7921,0,10961,target,2018-03-07
Telegram,1033,5,54,3,1,CryptoPumpAlerts,Other,1.2509,13.5227,0,7330,target,2018-05-10
Telegram,1034,2,203,8,2,CryptoCartelOriginal,Bittrex,3.7382,14.012,0,12587,target,2018-02-25
Telegram,1035,6,246,36,38,PumpKingCrypto,Bittrex,6.4973,10.878,0,2491,target,2018-06-02
Telegram,1036,1,324,6,1,CoinPumpNation,None,25.7771,-58.6372,0,1245,target,2018-01-29
Telegram,1037,6,129,28,17,PumpHunters,Binance,1.5674,0.983,0,39484,target,2018-05-31
Telegram,1038,1,697,7,11,CoinPumpNation,None,19.5972,10.2866,0,6501,target,2018-01-22
Telegram,1039,3,253,28,19,ElitePumpGroup,Binance,2.6699,11.9798,0,10608,obvious,2018-03-22
Telegram,1040,2,109,19,7,Big Pump Signal,None,6.2798,1.8995,0,637,target,2018-02-17
